Isolate K_2 K_3 K_4 K_5 K_6 K_7 K_8 K_9 K_10 K_11 K_12 K_13 K_14 K_15 K_16 K_17 K_18 K_19 K_20 K_21 K_22 K_23 K_24 K_25 K_26 K_27 K_28 K_29 K_30 K_31 K_32 K_33 K_34 K_35 K_36 K_37 K_38 K_39 K_40 K_41 K_42 K_43 K_44 K_45 K_46 K_47 K_48 K_49 K_50
MK13013_2015-09-12 1 2 2 2 2 2 2 2 2 9 10 11 11 11 11 12 13 13 14 15 15 16 16 17 17 18 19 19 19 19 19 19 19 20 20 21 21 22 23 23 23 23 24 24 24 25 26 26 26
PL4696_2015-03-13 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
PL5025_2015-03-20 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 50
12180_EMLH_2015-02-22 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
12181_EMLH_2015-02-23 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12189_EMLH_2015-02-23 1 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 18 18 19 19 20 20 21 22 22 23 23 23 22 22 23 23 24 25 26 27 27 27 27 28 28 29 30 31 31 31
12192_EMLH_2015-02-23 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
12193_EMLH_2015-02-23 1 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 18 18 19 19 20 20 21 22 22 23 23 23 22 22 23 23 24 25 26 27 27 27 27 28 28 29 30 31 31 31
12757_EMLH_2015-04-03 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 32 33 34 35 35 36 37 38 39 40 41 42 43 44 45 46 47 48 48
12767_EMLH_2015-04-04 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
12781_EMLH_2015-04-06 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
14723_EML_2015-04-18 1 2 2 5 6 6 7 7 7 7 7 9 9 9 9 9 9 9 10 13 13 14 14 15 15 16 17 17 17 17 17 17 17 17 17 17 17 18 19 19 19 19 19 19 19 20 21 21 21
14729_EML_2015-04-18 1 2 2 5 6 6 7 7 7 7 7 9 9 9 9 9 9 9 10 13 13 14 14 15 15 16 17 17 17 17 17 17 17 17 17 17 17 18 19 19 19 19 19 19 19 20 21 21 21
14743_EML_2015-04-19 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 34
14750_EML_2015-04-20 1 2 2 5 6 6 7 7 7 7 7 9 9 9 9 9 9 9 10 13 13 14 14 15 15 16 17 17 17 17 17 17 17 17 17 17 17 18 19 19 19 19 19 19 19 20 21 21 21
14859_EMLK_2015-04-30 1 2 2 5 6 6 7 7 7 7 7 9 9 9 9 9 9 9 10 13 13 14 14 15 15 16 17 17 17 17 17 17 17 17 17 17 17 18 19 19 19 19 19 19 19 20 21 21 21
14888_EMLK_2015-05-03 1 2 2 2 2 2 2 2 2 2 2 2 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 31 32 33 34 34 35 36 37 38 39 40 41 42 43 44 45 46 47 47
15000_EMLK_2015-05-13 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 34
15661_EMLK_2015-06-28 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
15274_EMLK_2015-06-04 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
15314_EMLK_2015-06-06 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
15323_EMLK_2015-06-07 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
15327_EMLK_2015-06-07 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 34
15338_EMLK_2015-06-08 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
15349_EMLK_2015-06-09 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
15360_EMLK_2015-06-08 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 34
15373_EMLK_2015-06-10 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 34
15421_EMLK_2015-06-13 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
15470_EMLK_2015-06-16 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
15543_EMLK_2015-06-22 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
15674_EMLK_2015-06-28 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 34
15686_EMLK_2015-06-30 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
19521_EMLK_2015-07-05 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
77573_EMLK_2015-01-03 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 32 33 34 35 35 36 37 38 39 40 41 42 43 44 45 46 47 48 48
77574_EMLK_2015-01-03 1 2 2 2 2 2 2 2 9 10 11 12 12 13 14 15 16 17 18 19 20 21 21 22 23 24 25 25 26 26 26 26 26 27 27 28 29 30 31 31 31 31 32 32 33 34 35 35 35
77577_EMLK_2015-01-03 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3
77578_EMLK_2015-01-03 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3
77580_EMLK_2015-01-03 1 2 2 2 2 2 2 2 2 2 2 2 14 15 16 17 18 19 20 21 22 23 24 25 26 14 14 14 14 14 14 14 14 14 14 14 14 15 16 16 16 16 16 16 16 17 17 17 17
77581_EMLK_2015-01-03 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 30 31 32 32 32
77582_EMLK_2015-01-03 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 30 31 32 32 32
77585_EMLK_2015-01-04 1 2 2 2 2 2 2 2 2 9 10 11 11 11 11 12 13 13 14 15 15 16 16 17 17 18 19 19 19 19 19 19 19 20 20 21 21 22 23 23 23 23 24 24 24 25 26 26 26
77588_EMLK_2015-01-04 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3
77589_EMLK_2015-01-04 1 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 18 18 19 19 20 20 21 22 22 23 23 23 22 22 23 23 24 25 26 27 27 27 27 28 28 29 30 31 31 31
77591_EMLK_2015-01-04 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 25 26 27 27 27
77594_EMLK_2015-01-04 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 30 31 32 32 32
77601_EMLK_2015-01-05 1 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5
77667_EMLK_2015-01-08 1 2 2 2 2 2 2 2 2 2 2 2 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 31 32 33 34 34 35 36 37 38 39 40 41 42 43 44 45 46 47 47
77669_EMLK_2015-01-08 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 32 33 34 35 35 36 37 38 39 40 41 42 43 44 45 46 47 48 48
77670_EMLK_2015-01-08 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 32 33 34 35 35 36 37 38 39 40 41 42 43 44 45 46 47 48 48
77673_EMLK_2015-01-08 1 2 2 2 2 2 2 2 2 2 2 2 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 31 32 33 34 34 35 36 37 38 39 40 41 42 43 44 45 46 47 47
77675_EMLK_2015-01-08 1 2 2 2 2 2 2 2 2 2 2 2 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 31 32 33 34 34 35 36 37 38 39 40 41 42 43 44 45 46 47 47
77676_EMLK_2015-01-08 1 2 2 2 2 2 2 2 2 2 2 2 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 31 32 33 34 34 35 36 37 38 39 40 41 42 43 44 45 46 47 47
77677_EMLK_2015-01-08 1 2 2 2 2 2 2 2 2 2 2 2 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 31 32 33 34 34 35 36 37 38 39 40 41 42 43 44 45 46 47 47
77679_EMLK_2015-01-08 1 2 2 2 2 2 2 2 2 2 2 2 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 31 32 33 34 34 35 36 37 38 39 40 41 42 43 44 45 46 47 47
77681_EMLK_2015-01-08 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 32 33 34 35 35 36 37 38 39 40 41 42 43 44 45 46 47 48 48
77724_EMLK_2015-01-10 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 30 31 32 32 32
KT7095_2015-07-05 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4
MK0363_2014-12-21 1 2 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 17 18 18 19 19 20 21 21 22 22 22 21 21 22 36 37 38 39 40 41 42 43 44 45 46 47 48 49 49
MK0393_2014-12-22 1 2 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 17 18 18 19 19 20 21 21 22 22 22 21 21 22 36 37 38 39 40 41 42 43 44 45 46 47 48 49 49
MK0551_2014-12-27 1 2 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 17 18 18 19 19 20 21 21 22 22 22 21 21 22 36 37 38 39 40 41 42 43 44 45 46 47 48 49 49
MK0574_2014-12-28 1 2 2 2 2 2 2 2 2 9 10 11 11 11 11 12 13 13 14 15 15 16 16 17 17 18 19 19 19 19 19 19 19 20 20 21 21 22 23 23 23 23 24 24 24 25 26 26 26
MK0575_2014-12-28 1 2 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 17 18 18 19 19 20 21 21 22 22 22 21 21 22 22 23 24 25 26 26 26 26 27 27 28 29 30 30 30
MK0584_2014-12-28 1 2 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 17 18 18 19 19 20 21 21 22 22 22 21 21 22 36 37 38 39 40 41 42 43 44 45 46 47 48 49 49
MK0709_2014-12-31 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 25 26 27 27 27
MK0857_2015-01-05 1 2 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 17 18 18 19 19 20 21 21 22 22 22 21 21 22 36 37 38 39 40 41 42 43 44 45 46 47 48 49 49
MK0864_2015-01-05 1 2 2 2 2 2 2 2 2 9 10 11 11 11 11 12 13 13 14 15 15 16 16 17 17 18 19 19 19 19 19 19 19 20 20 21 21 22 23 23 23 23 24 24 24 25 26 26 26
MK0868_2015-01-05 1 2 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 17 18 18 19 19 20 21 21 22 22 22 21 21 22 36 37 38 39 40 41 42 43 44 45 46 47 48 49 49
MK0869_2015-01-05 1 2 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 17 18 18 19 19 20 21 21 22 22 22 21 21 22 22 23 24 25 26 26 26 26 27 27 28 29 30 30 30
MK0879_2015-01-05 1 2 2 2 2 2 2 2 2 9 10 11 11 11 11 12 13 13 14 15 15 16 16 17 17 18 19 19 19 19 19 31 32 33 33 34 35 36 37 38 39 39 40 41 42 43 44 45 45
MK0888_2015-01-06 1 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5
MK0889_2015-01-06 1 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5
MK0966_2015-01-08 1 2 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 17 18 18 19 19 20 21 21 22 22 22 21 21 22 36 37 38 39 40 41 42 43 44 45 46 47 48 49 49
PL3984_2015-02-25 1 2 2 2 2 2 2 2 9 10 11 12 12 13 14 15 16 17 18 19 20 21 21 22 23 24 25 25 26 26 26 26 26 27 27 28 29 30 31 31 31 31 32 32 33 34 35 35 35
PL4121_2015-02-28 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 9 9 9 9 9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 11 11 11 11 11 11 11 11 12 12 12 12
PL4123_2015-02-28 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 9 9 9 9 9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 11 11 11 11 11 11 11 11 12 12 12 12
PL4125_2015-02-28 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 9 9 9 9 9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 11 11 11 11 11 11 11 11 12 12 12 12
PL4126_2015-02-28 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 9 9 9 9 9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 11 11 11 11 11 11 11 11 12 12 12 12
PL4763_2015-03-14 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 50
PL4784_2015-03-14 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 9 9 9 9 9 10 10 10 10 10 10 10 10 10 10 10 10 10 10 11 11 11 11 11 11 11 11 12 12 12 12
PL4864_2015-03-16 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 50
PL4865_2015-03-16 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 50
PL4866_2015-03-16 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 50
PL7577_2015-06-03 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 34
PL8429_2015-06-24 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 34
PL8630_2015-06-29 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 22 23 24 24 25 25 25 25 25 26 26 27 28 29 30 30 30 30 31 31 32 33 34 34 34
KT2315_2014-12-02 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 30 31 32 32 32
KT2316_2014-12-02 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 30 31 32 32 32
KT2317_2014-12-02 1 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 18 18 19 19 20 20 21 22 22 23 23 23 22 22 23 23 24 25 26 27 27 27 27 28 28 29 30 31 31 31
KT2321_2014-12-02 1 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 18 18 19 19 20 20 21 22 22 23 23 23 22 22 23 23 24 25 26 27 27 27 27 28 28 29 30 31 31 31
KT2449_2014-12-05 1 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5
KT2641_2014-12-12 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 25 26 27 27 27
KT2669_2014-12-13 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 25 26 27 27 27
KT2810_2014-12-16 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 22 23 24 24 24 24 25 25 25 26 27 27 27
KT4054_2015-01-13 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 25 26 27 27 27
KT4553_2015-01-29 1 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 13 13 13 13 13 13 13 13 14 14 14 14
KT4555_2015-01-29 1 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 13 13 13 13 13 13 13 13 14 14 14 14
KT4609_2015-01-31 1 2 2 2 2 2 2 2 9 10 11 12 12 13 14 15 16 17 18 19 20 21 21 22 23 24 25 25 26 26 26 26 26 27 27 28 29 30 31 31 31 31 32 32 33 34 35 35 35
KT4622_2015-02-01 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 14 14 14 14 14 14 14 14 14 14 14 14 15 16 16 16 16 16 16 16 17 17 17 17
KT4631_2015-02-02 1 2 2 2 2 2 2 2 9 10 11 12 12 13 14 15 16 17 18 19 20 21 21 22 23 24 25 25 26 26 26 26 26 27 27 28 29 30 31 31 31 31 32 32 33 34 35 35 35
KT4663_2015-02-03 1 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 13 13 13 13 13 13 13 13 14 14 14 14
KT4677_2015-02-03 1 2 2 2 2 2 2 2 9 10 11 12 12 13 14 15 16 17 18 19 20 21 21 22 23 24 25 25 26 26 26 26 26 27 27 28 29 30 31 31 31 31 32 32 33 34 35 35 35
KT4695_2015-02-04 1 2 2 2 2 2 2 2 9 10 11 12 12 13 14 15 16 17 18 19 20 21 21 22 23 24 25 25 26 26 26 26 26 27 27 28 29 30 31 31 31 31 32 32 33 34 35 35 35
KT4715_2015-02-06 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 20 20 20 23 23 24 24 25 26 27 28 28 28 28 29 29 25 26 27 27 27
KT4730_2015-02-07 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 32 33 34 35 35 36 37 38 39 40 41 42 43 44 45 46 47 48 48
KT4801_2015-02-10 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 22 23 24 24 24 24 25 25 25 26 27 27 27
KT5034_2015-02-14 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 14 14 14 14 14 14 14 14 14 14 14 14 15 16 16 16 16 16 16 16 17 17 17 17
KT5073_2015-02-16 1 2 2 2 2 2 2 2 9 10 11 12 12 13 14 15 16 17 18 19 20 21 21 22 23 24 25 25 26 26 26 26 26 27 27 28 29 30 31 31 31 31 32 32 33 34 35 35 35
KT5214_2015-02-20 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
KT5224_2015-02-21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
KT5225_2015-02-21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
KT5226_2015-02-21 1 2 2 2 2 2 2 2 2 9 10 11 11 11 11 12 13 13 14 15 15 16 16 17 17 18 19 19 19 19 19 31 32 33 33 34 35 36 37 38 39 39 40 41 42 43 44 45 45
KT5233_2015-02-21 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
KT5249_2015-02-22 1 2 2 2 2 2 2 2 2 2 2 2 2 12 13 14 15 16 17 18 18 19 19 20 20 21 22 22 23 23 23 22 22 23 23 24 25 26 27 27 27 27 28 28 29 30 31 31 31
KT5317_2015-02-24 2 3 4 4 5 5 6 6 6 6 6 6 6 6 6 11 12 12 13 14 14 15 15 16 16 17 18 18 18 18 18 18 18 18 18 18 18 19 20 20 20 20 20 20 20 21 22 22 22
KT5320_2015-02-24 1 2 2 2 2 2 2 2 2 9 10 11 11 11 11 12 13 13 14 15 15 16 16 17 17 18 19 19 19 19 19 31 32 33 33 34 35 36 37 38 39 39 40 41 42 43 44 45 45
KT5382_2015-02-25 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
KT5388_2015-02-25 1 2 2 2 2 2 2 2 2 9 10 11 11 11 11 12 13 13 14 15 15 16 16 17 17 18 19 19 19 19 19 31 32 33 33 34 35 36 37 38 39 39 40 41 42 43 44 45 45
KT5486_2015-02-27 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
KT5542_2015-02-20 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
KT5734_2015-03-06 1 2 2 2 2 2 2 2 2 9 10 11 11 11 11 12 13 13 14 15 15 16 16 17 17 18 19 19 19 19 19 31 32 33 33 34 35 36 37 38 39 39 40 41 42 43 44 45 45
KT5738_2015-03-06 1 2 2 2 2 2 2 2 2 9 10 11 11 11 11 12 13 13 14 15 15 16 16 17 17 18 19 19 19 19 19 31 32 33 33 34 35 36 37 38 39 39 40 41 42 43 44 45 45
KT5786_2015-03-07 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
KT5787_2015-03-07 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
KT5788_2015-03-07 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2
