Isolates,Level 1
6731_6#5_S_pneumoniae_Spanish_23F.dna,6
6731_6#6_S_pneumoniae_Spanish_23F.dna,29
6731_6#7_S_pneumoniae_Spanish_23F.dna,19
6731_6#8_S_pneumoniae_Spanish_23F.dna,6
6731_6#9_S_pneumoniae_Spanish_23F.dna,17
6649_7#10_S_pneumoniae_Spanish_23F.dna,18
6649_7#11_S_pneumoniae_Spanish_23F.dna,25
6649_7#12_S_pneumoniae_Spanish_23F.dna,13
6649_7#13_S_pneumoniae_Spanish_23F.dna,29
6649_7#14_S_pneumoniae_Spanish_23F.dna,26
6649_7#15_S_pneumoniae_Spanish_23F.dna,29
6649_7#16_S_pneumoniae_Spanish_23F.dna,29
6649_7#17_S_pneumoniae_Spanish_23F.dna,29
6649_7#18_S_pneumoniae_Spanish_23F.dna,23
6649_7#19_S_pneumoniae_Spanish_23F.dna,14
6649_7#1_S_pneumoniae_Spanish_23F.dna,13
6649_7#20_S_pneumoniae_Spanish_23F.dna,12
6649_7#21_S_pneumoniae_Spanish_23F.dna,31
6649_7#22_S_pneumoniae_Spanish_23F.dna,21
6649_7#23_S_pneumoniae_Spanish_23F.dna,2
6649_7#24_S_pneumoniae_Spanish_23F.dna,13
6649_7#2_S_pneumoniae_Spanish_23F.dna,13
6649_7#3_S_pneumoniae_Spanish_23F.dna,29
6649_7#4_S_pneumoniae_Spanish_23F.dna,19
6649_7#5_S_pneumoniae_Spanish_23F.dna,6
6649_7#6_S_pneumoniae_Spanish_23F.dna,29
6649_7#7_S_pneumoniae_Spanish_23F.dna,29
6649_7#8_S_pneumoniae_Spanish_23F.dna,20
6649_7#9_S_pneumoniae_Spanish_23F.dna,13
6710_6#10_S_pneumoniae_Spanish_23F.dna,20
6710_6#11_S_pneumoniae_Spanish_23F.dna,25
6710_6#12_S_pneumoniae_Spanish_23F.dna,8
6710_6#13_S_pneumoniae_Spanish_23F.dna,13
6710_6#14_S_pneumoniae_Spanish_23F.dna,8
6710_6#15_S_pneumoniae_Spanish_23F.dna,18
6710_6#16_S_pneumoniae_Spanish_23F.dna,29
6710_6#17_S_pneumoniae_Spanish_23F.dna,17
6710_6#18_S_pneumoniae_Spanish_23F.dna,20
6710_6#19_S_pneumoniae_Spanish_23F.dna,29
6710_6#1_S_pneumoniae_Spanish_23F.dna,20
6710_6#20_S_pneumoniae_Spanish_23F.dna,13
6710_6#21_S_pneumoniae_Spanish_23F.dna,32
6710_6#22_S_pneumoniae_Spanish_23F.dna,29
6710_6#23_S_pneumoniae_Spanish_23F.dna,27
6710_6#24_S_pneumoniae_Spanish_23F.dna,21
6710_6#2_S_pneumoniae_Spanish_23F.dna,11
6710_6#3_S_pneumoniae_Spanish_23F.dna,29
6710_6#4_S_pneumoniae_Spanish_23F.dna,20
6710_6#5_S_pneumoniae_Spanish_23F.dna,29
6710_6#6_S_pneumoniae_Spanish_23F.dna,21
6710_6#7_S_pneumoniae_Spanish_23F.dna,30
6710_6#8_S_pneumoniae_Spanish_23F.dna,18
6710_6#9_S_pneumoniae_Spanish_23F.dna,29
6710_7#10_S_pneumoniae_Spanish_23F.dna,19
6710_7#11_S_pneumoniae_Spanish_23F.dna,20
6710_7#12_S_pneumoniae_Spanish_23F.dna,12
6710_7#13_S_pneumoniae_Spanish_23F.dna,27
6710_7#14_S_pneumoniae_Spanish_23F.dna,17
6710_7#15_S_pneumoniae_Spanish_23F.dna,28
6710_7#16_S_pneumoniae_Spanish_23F.dna,32
6710_7#17_S_pneumoniae_Spanish_23F.dna,20
6710_7#18_S_pneumoniae_Spanish_23F.dna,22
6710_7#19_S_pneumoniae_Spanish_23F.dna,21
6710_7#1_S_pneumoniae_Spanish_23F.dna,13
6710_7#20_S_pneumoniae_Spanish_23F.dna,13
6710_7#21_S_pneumoniae_Spanish_23F.dna,20
6710_7#22_S_pneumoniae_Spanish_23F.dna,19
6710_7#23_S_pneumoniae_Spanish_23F.dna,18
6710_7#24_S_pneumoniae_Spanish_23F.dna,10
6710_7#2_S_pneumoniae_Spanish_23F.dna,9
6710_7#3_S_pneumoniae_Spanish_23F.dna,29
6710_7#4_S_pneumoniae_Spanish_23F.dna,13
6710_7#5_S_pneumoniae_Spanish_23F.dna,29
6710_7#6_S_pneumoniae_Spanish_23F.dna,13
6710_7#7_S_pneumoniae_Spanish_23F.dna,24
6710_7#8_S_pneumoniae_Spanish_23F.dna,20
6710_7#9_S_pneumoniae_Spanish_23F.dna,27
6710_8#10_S_pneumoniae_Spanish_23F.dna,32
6710_8#11_S_pneumoniae_Spanish_23F.dna,13
6710_8#12_S_pneumoniae_Spanish_23F.dna,8
6710_8#13_S_pneumoniae_Spanish_23F.dna,29
6710_8#14_S_pneumoniae_Spanish_23F.dna,8
6710_8#15_S_pneumoniae_Spanish_23F.dna,8
6710_8#16_S_pneumoniae_Spanish_23F.dna,13
6710_8#17_S_pneumoniae_Spanish_23F.dna,10
6710_8#18_S_pneumoniae_Spanish_23F.dna,3
6710_8#19_S_pneumoniae_Spanish_23F.dna,23
6710_8#1_S_pneumoniae_Spanish_23F.dna,29
6710_8#20_S_pneumoniae_Spanish_23F.dna,20
6710_8#21_S_pneumoniae_Spanish_23F.dna,23
6710_8#22_S_pneumoniae_Spanish_23F.dna,20
6710_8#23_S_pneumoniae_Spanish_23F.dna,32
6710_8#24_S_pneumoniae_Spanish_23F.dna,29
6710_8#2_S_pneumoniae_Spanish_23F.dna,27
6710_8#3_S_pneumoniae_Spanish_23F.dna,29
6710_8#4_S_pneumoniae_Spanish_23F.dna,20
6710_8#5_S_pneumoniae_Spanish_23F.dna,31
6710_8#6_S_pneumoniae_Spanish_23F.dna,11
6710_8#7_S_pneumoniae_Spanish_23F.dna,22
6710_8#8_S_pneumoniae_Spanish_23F.dna,6
6710_8#9_S_pneumoniae_Spanish_23F.dna,13
6731_3#10_S_pneumoniae_Spanish_23F.dna,29
6731_3#11_S_pneumoniae_Spanish_23F.dna,20
6731_3#12_S_pneumoniae_Spanish_23F.dna,20
6731_3#13_S_pneumoniae_Spanish_23F.dna,29
6731_3#14_S_pneumoniae_Spanish_23F.dna,13
6731_3#15_S_pneumoniae_Spanish_23F.dna,29
6731_3#16_S_pneumoniae_Spanish_23F.dna,21
6731_3#17_S_pneumoniae_Spanish_23F.dna,24
6731_3#18_S_pneumoniae_Spanish_23F.dna,9
6731_3#19_S_pneumoniae_Spanish_23F.dna,13
6731_3#1_S_pneumoniae_Spanish_23F.dna,29
6731_3#20_S_pneumoniae_Spanish_23F.dna,24
6731_3#21_S_pneumoniae_Spanish_23F.dna,12
6731_3#22_S_pneumoniae_Spanish_23F.dna,14
6731_3#23_S_pneumoniae_Spanish_23F.dna,29
6731_3#24_S_pneumoniae_Spanish_23F.dna,13
6731_3#2_S_pneumoniae_Spanish_23F.dna,24
6731_3#3_S_pneumoniae_Spanish_23F.dna,13
6731_3#4_S_pneumoniae_Spanish_23F.dna,9
6731_3#5_S_pneumoniae_Spanish_23F.dna,20
6731_3#6_S_pneumoniae_Spanish_23F.dna,13
6731_3#7_S_pneumoniae_Spanish_23F.dna,13
6731_3#8_S_pneumoniae_Spanish_23F.dna,24
6731_3#9_S_pneumoniae_Spanish_23F.dna,29
6736_4#10_S_pneumoniae_Spanish_23F.dna,15
6736_4#11_S_pneumoniae_Spanish_23F.dna,29
6736_4#12_S_pneumoniae_Spanish_23F.dna,6
6736_4#13_S_pneumoniae_Spanish_23F.dna,5
6736_4#14_S_pneumoniae_Spanish_23F.dna,31
6736_4#15_S_pneumoniae_Spanish_23F.dna,23
6736_4#16_S_pneumoniae_Spanish_23F.dna,29
6736_4#17_S_pneumoniae_Spanish_23F.dna,29
6736_4#18_S_pneumoniae_Spanish_23F.dna,14
6736_4#19_S_pneumoniae_Spanish_23F.dna,20
6736_4#1_S_pneumoniae_Spanish_23F.dna,27
6736_4#20_S_pneumoniae_Spanish_23F.dna,18
6736_4#21_S_pneumoniae_Spanish_23F.dna,6
6736_4#22_S_pneumoniae_Spanish_23F.dna,29
6736_4#23_S_pneumoniae_Spanish_23F.dna,24
6736_4#24_S_pneumoniae_Spanish_23F.dna,3
6736_4#2_S_pneumoniae_Spanish_23F.dna,32
6736_4#3_S_pneumoniae_Spanish_23F.dna,8
6736_4#4_S_pneumoniae_Spanish_23F.dna,32
6736_4#5_S_pneumoniae_Spanish_23F.dna,29
6736_4#6_S_pneumoniae_Spanish_23F.dna,29
6736_4#7_S_pneumoniae_Spanish_23F.dna,6
6736_4#8_S_pneumoniae_Spanish_23F.dna,23
6736_4#9_S_pneumoniae_Spanish_23F.dna,29
6736_5#10_S_pneumoniae_Spanish_23F.dna,22
6736_5#11_S_pneumoniae_Spanish_23F.dna,31
6736_5#12_S_pneumoniae_Spanish_23F.dna,24
6736_5#13_S_pneumoniae_Spanish_23F.dna,18
6736_5#14_S_pneumoniae_Spanish_23F.dna,20
6736_5#15_S_pneumoniae_Spanish_23F.dna,24
6736_5#16_S_pneumoniae_Spanish_23F.dna,29
6736_5#17_S_pneumoniae_Spanish_23F.dna,17
6736_5#18_S_pneumoniae_Spanish_23F.dna,20
6736_5#19_S_pneumoniae_Spanish_23F.dna,20
6736_5#1_S_pneumoniae_Spanish_23F.dna,13
6736_5#20_S_pneumoniae_Spanish_23F.dna,26
6736_5#21_S_pneumoniae_Spanish_23F.dna,18
6736_5#22_S_pneumoniae_Spanish_23F.dna,12
6736_5#23_S_pneumoniae_Spanish_23F.dna,18
6736_5#24_S_pneumoniae_Spanish_23F.dna,15
6736_5#2_S_pneumoniae_Spanish_23F.dna,20
6736_5#3_S_pneumoniae_Spanish_23F.dna,9
6736_5#4_S_pneumoniae_Spanish_23F.dna,19
6736_5#5_S_pneumoniae_Spanish_23F.dna,4
6736_5#6_S_pneumoniae_Spanish_23F.dna,13
6736_5#7_S_pneumoniae_Spanish_23F.dna,26
6736_5#8_S_pneumoniae_Spanish_23F.dna,11
6736_5#9_S_pneumoniae_Spanish_23F.dna,7
6736_6#10_S_pneumoniae_Spanish_23F.dna,13
6736_6#11_S_pneumoniae_Spanish_23F.dna,14
6736_6#12_S_pneumoniae_Spanish_23F.dna,3
6736_6#13_S_pneumoniae_Spanish_23F.dna,8
6736_6#14_S_pneumoniae_Spanish_23F.dna,13
6736_6#15_S_pneumoniae_Spanish_23F.dna,8
6736_6#16_S_pneumoniae_Spanish_23F.dna,13
6736_6#17_S_pneumoniae_Spanish_23F.dna,30
6736_6#18_S_pneumoniae_Spanish_23F.dna,29
6736_6#19_S_pneumoniae_Spanish_23F.dna,23
6736_6#1_S_pneumoniae_Spanish_23F.dna,20
6736_6#20_S_pneumoniae_Spanish_23F.dna,29
6736_6#21_S_pneumoniae_Spanish_23F.dna,28
6736_6#22_S_pneumoniae_Spanish_23F.dna,19
6736_6#23_S_pneumoniae_Spanish_23F.dna,8
6736_6#24_S_pneumoniae_Spanish_23F.dna,13
6736_6#2_S_pneumoniae_Spanish_23F.dna,20
6736_6#3_S_pneumoniae_Spanish_23F.dna,18
6736_6#4_S_pneumoniae_Spanish_23F.dna,27
6736_6#5_S_pneumoniae_Spanish_23F.dna,12
6736_6#6_S_pneumoniae_Spanish_23F.dna,29
6736_6#7_S_pneumoniae_Spanish_23F.dna,29
6736_6#8_S_pneumoniae_Spanish_23F.dna,20
6736_6#9_S_pneumoniae_Spanish_23F.dna,25
6736_7#10_S_pneumoniae_Spanish_23F.dna,13
6736_7#11_S_pneumoniae_Spanish_23F.dna,23
6736_7#12_S_pneumoniae_Spanish_23F.dna,13
6736_7#13_S_pneumoniae_Spanish_23F.dna,13
6736_7#14_S_pneumoniae_Spanish_23F.dna,20
6736_7#15_S_pneumoniae_Spanish_23F.dna,25
6736_7#16_S_pneumoniae_Spanish_23F.dna,20
6736_7#17_S_pneumoniae_Spanish_23F.dna,29
6736_7#18_S_pneumoniae_Spanish_23F.dna,29
6736_7#19_S_pneumoniae_Spanish_23F.dna,32
6736_7#1_S_pneumoniae_Spanish_23F.dna,1
6736_7#20_S_pneumoniae_Spanish_23F.dna,29
6736_7#21_S_pneumoniae_Spanish_23F.dna,26
6736_7#22_S_pneumoniae_Spanish_23F.dna,13
6736_7#23_S_pneumoniae_Spanish_23F.dna,12
6736_7#24_S_pneumoniae_Spanish_23F.dna,13
6736_7#2_S_pneumoniae_Spanish_23F.dna,27
6736_7#3_S_pneumoniae_Spanish_23F.dna,7
6736_7#4_S_pneumoniae_Spanish_23F.dna,29
6736_7#5_S_pneumoniae_Spanish_23F.dna,10
6736_7#6_S_pneumoniae_Spanish_23F.dna,29
6736_7#7_S_pneumoniae_Spanish_23F.dna,25
6736_7#8_S_pneumoniae_Spanish_23F.dna,6
6736_7#9_S_pneumoniae_Spanish_23F.dna,13
6736_8#10_S_pneumoniae_Spanish_23F.dna,14
6736_8#11_S_pneumoniae_Spanish_23F.dna,29
6736_8#12_S_pneumoniae_Spanish_23F.dna,4
6736_8#13_S_pneumoniae_Spanish_23F.dna,6
6736_8#14_S_pneumoniae_Spanish_23F.dna,13
6736_8#15_S_pneumoniae_Spanish_23F.dna,10
6736_8#16_S_pneumoniae_Spanish_23F.dna,20
6736_8#17_S_pneumoniae_Spanish_23F.dna,26
6736_8#18_S_pneumoniae_Spanish_23F.dna,4
6736_8#19_S_pneumoniae_Spanish_23F.dna,20
6736_8#1_S_pneumoniae_Spanish_23F.dna,22
6736_8#20_S_pneumoniae_Spanish_23F.dna,29
6736_8#21_S_pneumoniae_Spanish_23F.dna,22
6736_8#22_S_pneumoniae_Spanish_23F.dna,13
6736_8#23_S_pneumoniae_Spanish_23F.dna,3
6736_8#24_S_pneumoniae_Spanish_23F.dna,22
6736_8#2_S_pneumoniae_Spanish_23F.dna,27
6736_8#3_S_pneumoniae_Spanish_23F.dna,24
6736_8#4_S_pneumoniae_Spanish_23F.dna,24
6736_8#5_S_pneumoniae_Spanish_23F.dna,30
6736_8#6_S_pneumoniae_Spanish_23F.dna,29
6736_8#7_S_pneumoniae_Spanish_23F.dna,21
6736_8#8_S_pneumoniae_Spanish_23F.dna,13
6736_8#9_S_pneumoniae_Spanish_23F.dna,13
6753_1#10_S_pneumoniae_Spanish_23F.dna,27
6753_1#11_S_pneumoniae_Spanish_23F.dna,6
6753_1#12_S_pneumoniae_Spanish_23F.dna,28
6753_1#13_S_pneumoniae_Spanish_23F.dna,29
6753_1#14_S_pneumoniae_Spanish_23F.dna,6
6753_1#15_S_pneumoniae_Spanish_23F.dna,20
6753_1#16_S_pneumoniae_Spanish_23F.dna,12
6753_1#17_S_pneumoniae_Spanish_23F.dna,13
6753_1#18_S_pneumoniae_Spanish_23F.dna,23
6753_1#19_S_pneumoniae_Spanish_23F.dna,24
6753_1#1_S_pneumoniae_Spanish_23F.dna,27
6753_1#20_S_pneumoniae_Spanish_23F.dna,20
6753_1#21_S_pneumoniae_Spanish_23F.dna,32
6753_1#22_S_pneumoniae_Spanish_23F.dna,22
6753_1#23_S_pneumoniae_Spanish_23F.dna,29
6753_1#24_S_pneumoniae_Spanish_23F.dna,2
6753_1#2_S_pneumoniae_Spanish_23F.dna,20
6753_1#3_S_pneumoniae_Spanish_23F.dna,10
6753_1#4_S_pneumoniae_Spanish_23F.dna,20
6753_1#5_S_pneumoniae_Spanish_23F.dna,2
6753_1#6_S_pneumoniae_Spanish_23F.dna,24
6753_1#7_S_pneumoniae_Spanish_23F.dna,17
6753_1#8_S_pneumoniae_Spanish_23F.dna,13
6753_1#9_S_pneumoniae_Spanish_23F.dna,16
6753_2#10_S_pneumoniae_Spanish_23F.dna,6
6753_2#11_S_pneumoniae_Spanish_23F.dna,3
6753_2#12_S_pneumoniae_Spanish_23F.dna,20
6753_2#13_S_pneumoniae_Spanish_23F.dna,29
6753_2#14_S_pneumoniae_Spanish_23F.dna,20
6753_2#15_S_pneumoniae_Spanish_23F.dna,29
6753_2#16_S_pneumoniae_Spanish_23F.dna,21
6753_2#17_S_pneumoniae_Spanish_23F.dna,13
6753_2#18_S_pneumoniae_Spanish_23F.dna,29
6753_2#19_S_pneumoniae_Spanish_23F.dna,27
6753_2#1_S_pneumoniae_Spanish_23F.dna,6
6753_2#20_S_pneumoniae_Spanish_23F.dna,29
6753_2#21_S_pneumoniae_Spanish_23F.dna,29
6753_2#22_S_pneumoniae_Spanish_23F.dna,2
6753_2#23_S_pneumoniae_Spanish_23F.dna,6
6753_2#2_S_pneumoniae_Spanish_23F.dna,29
6753_2#3_S_pneumoniae_Spanish_23F.dna,21
6753_2#4_S_pneumoniae_Spanish_23F.dna,13
6753_2#5_S_pneumoniae_Spanish_23F.dna,20
6753_2#6_S_pneumoniae_Spanish_23F.dna,19
6753_2#7_S_pneumoniae_Spanish_23F.dna,6
6753_2#8_S_pneumoniae_Spanish_23F.dna,13
6753_2#9_S_pneumoniae_Spanish_23F.dna,29
6753_3#10_S_pneumoniae_Spanish_23F.dna,27
6753_3#11_S_pneumoniae_Spanish_23F.dna,32
6753_3#12_S_pneumoniae_Spanish_23F.dna,22
6753_3#13_S_pneumoniae_Spanish_23F.dna,29
6753_3#14_S_pneumoniae_Spanish_23F.dna,29
6753_3#15_S_pneumoniae_Spanish_23F.dna,24
6753_3#16_S_pneumoniae_Spanish_23F.dna,1
6753_3#17_S_pneumoniae_Spanish_23F.dna,11
6753_3#18_S_pneumoniae_Spanish_23F.dna,22
6753_3#19_S_pneumoniae_Spanish_23F.dna,20
6753_3#1_S_pneumoniae_Spanish_23F.dna,13
6753_3#20_S_pneumoniae_Spanish_23F.dna,29
6753_3#21_S_pneumoniae_Spanish_23F.dna,26
6753_3#22_S_pneumoniae_Spanish_23F.dna,17
6753_3#23_S_pneumoniae_Spanish_23F.dna,6
6753_3#24_S_pneumoniae_Spanish_23F.dna,13
6753_3#2_S_pneumoniae_Spanish_23F.dna,17
6753_3#3_S_pneumoniae_Spanish_23F.dna,13
6753_3#4_S_pneumoniae_Spanish_23F.dna,13
6753_3#5_S_pneumoniae_Spanish_23F.dna,22
6753_3#6_S_pneumoniae_Spanish_23F.dna,13
6753_3#7_S_pneumoniae_Spanish_23F.dna,2
6753_3#8_S_pneumoniae_Spanish_23F.dna,18
6753_3#9_S_pneumoniae_Spanish_23F.dna,12
6753_4#10_S_pneumoniae_Spanish_23F.dna,14
6753_4#11_S_pneumoniae_Spanish_23F.dna,23
6753_4#12_S_pneumoniae_Spanish_23F.dna,27
6753_4#13_S_pneumoniae_Spanish_23F.dna,24
6753_4#14_S_pneumoniae_Spanish_23F.dna,20
6753_4#15_S_pneumoniae_Spanish_23F.dna,29
6753_4#16_S_pneumoniae_Spanish_23F.dna,14
6753_4#17_S_pneumoniae_Spanish_23F.dna,20
6753_4#18_S_pneumoniae_Spanish_23F.dna,29
6753_4#19_S_pneumoniae_Spanish_23F.dna,27
6753_4#1_S_pneumoniae_Spanish_23F.dna,31
6753_4#20_S_pneumoniae_Spanish_23F.dna,8
6753_4#21_S_pneumoniae_Spanish_23F.dna,8
6753_4#22_S_pneumoniae_Spanish_23F.dna,10
6753_4#23_S_pneumoniae_Spanish_23F.dna,21
6753_4#24_S_pneumoniae_Spanish_23F.dna,10
6753_4#2_S_pneumoniae_Spanish_23F.dna,6
6753_4#3_S_pneumoniae_Spanish_23F.dna,6
6753_4#4_S_pneumoniae_Spanish_23F.dna,19
6753_4#5_S_pneumoniae_Spanish_23F.dna,5
6753_4#6_S_pneumoniae_Spanish_23F.dna,17
6753_4#7_S_pneumoniae_Spanish_23F.dna,13
6753_4#8_S_pneumoniae_Spanish_23F.dna,21
6753_4#9_S_pneumoniae_Spanish_23F.dna,9
6755_1#10_S_pneumoniae_Spanish_23F.dna,14
6755_1#11_S_pneumoniae_Spanish_23F.dna,5
6755_1#12_S_pneumoniae_Spanish_23F.dna,5
6755_1#13_S_pneumoniae_Spanish_23F.dna,29
6755_1#14_S_pneumoniae_Spanish_23F.dna,25
6755_1#15_S_pneumoniae_Spanish_23F.dna,29
6755_1#16_S_pneumoniae_Spanish_23F.dna,20
6755_1#17_S_pneumoniae_Spanish_23F.dna,23
6755_1#18_S_pneumoniae_Spanish_23F.dna,21
6755_1#19_S_pneumoniae_Spanish_23F.dna,6
6755_1#1_S_pneumoniae_Spanish_23F.dna,29
6755_1#20_S_pneumoniae_Spanish_23F.dna,13
6755_1#21_S_pneumoniae_Spanish_23F.dna,29
6755_1#22_S_pneumoniae_Spanish_23F.dna,13
6755_1#23_S_pneumoniae_Spanish_23F.dna,8
6755_1#24_S_pneumoniae_Spanish_23F.dna,20
6755_1#2_S_pneumoniae_Spanish_23F.dna,1
6755_1#3_S_pneumoniae_Spanish_23F.dna,23
6755_1#4_S_pneumoniae_Spanish_23F.dna,28
6755_1#5_S_pneumoniae_Spanish_23F.dna,7
6755_1#6_S_pneumoniae_Spanish_23F.dna,29
6755_1#7_S_pneumoniae_Spanish_23F.dna,5
6755_1#8_S_pneumoniae_Spanish_23F.dna,29
6755_1#9_S_pneumoniae_Spanish_23F.dna,9
6755_2#10_S_pneumoniae_Spanish_23F.dna,18
6755_2#11_S_pneumoniae_Spanish_23F.dna,13
6755_2#12_S_pneumoniae_Spanish_23F.dna,9
6755_2#13_S_pneumoniae_Spanish_23F.dna,2
6755_2#14_S_pneumoniae_Spanish_23F.dna,24
6755_2#15_S_pneumoniae_Spanish_23F.dna,10
6755_2#16_S_pneumoniae_Spanish_23F.dna,29
6755_2#17_S_pneumoniae_Spanish_23F.dna,25
6755_2#18_S_pneumoniae_Spanish_23F.dna,21
6755_2#19_S_pneumoniae_Spanish_23F.dna,12
6755_2#1_S_pneumoniae_Spanish_23F.dna,29
6755_2#20_S_pneumoniae_Spanish_23F.dna,29
6755_2#21_S_pneumoniae_Spanish_23F.dna,29
6755_2#22_S_pneumoniae_Spanish_23F.dna,8
6755_2#23_S_pneumoniae_Spanish_23F.dna,29
6755_2#24_S_pneumoniae_Spanish_23F.dna,1
6755_2#2_S_pneumoniae_Spanish_23F.dna,27
6755_2#3_S_pneumoniae_Spanish_23F.dna,4
6755_2#4_S_pneumoniae_Spanish_23F.dna,15
6755_2#5_S_pneumoniae_Spanish_23F.dna,19
6755_2#6_S_pneumoniae_Spanish_23F.dna,29
6755_2#7_S_pneumoniae_Spanish_23F.dna,29
6755_2#8_S_pneumoniae_Spanish_23F.dna,29
6755_2#9_S_pneumoniae_Spanish_23F.dna,5
6755_3#10_S_pneumoniae_Spanish_23F.dna,18
6755_3#11_S_pneumoniae_Spanish_23F.dna,14
6755_3#12_S_pneumoniae_Spanish_23F.dna,4
6755_3#13_S_pneumoniae_Spanish_23F.dna,20
6755_3#14_S_pneumoniae_Spanish_23F.dna,27
6755_3#15_S_pneumoniae_Spanish_23F.dna,3
6755_3#16_S_pneumoniae_Spanish_23F.dna,19
6755_3#17_S_pneumoniae_Spanish_23F.dna,19
6755_3#18_S_pneumoniae_Spanish_23F.dna,25
6755_3#19_S_pneumoniae_Spanish_23F.dna,29
6755_3#1_S_pneumoniae_Spanish_23F.dna,31
6755_3#20_S_pneumoniae_Spanish_23F.dna,20
6755_3#21_S_pneumoniae_Spanish_23F.dna,13
6755_3#22_S_pneumoniae_Spanish_23F.dna,2
6755_3#23_S_pneumoniae_Spanish_23F.dna,13
6755_3#24_S_pneumoniae_Spanish_23F.dna,27
6755_3#2_S_pneumoniae_Spanish_23F.dna,10
6755_3#3_S_pneumoniae_Spanish_23F.dna,12
6755_3#4_S_pneumoniae_Spanish_23F.dna,20
6755_3#5_S_pneumoniae_Spanish_23F.dna,3
6755_3#6_S_pneumoniae_Spanish_23F.dna,14
6755_3#7_S_pneumoniae_Spanish_23F.dna,9
6755_3#8_S_pneumoniae_Spanish_23F.dna,19
6755_3#9_S_pneumoniae_Spanish_23F.dna,13
6755_4#10_S_pneumoniae_Spanish_23F.dna,14
6755_4#11_S_pneumoniae_Spanish_23F.dna,20
6755_4#12_S_pneumoniae_Spanish_23F.dna,29
6755_4#13_S_pneumoniae_Spanish_23F.dna,29
6755_4#14_S_pneumoniae_Spanish_23F.dna,29
6755_4#15_S_pneumoniae_Spanish_23F.dna,6
6755_4#16_S_pneumoniae_Spanish_23F.dna,20
6755_4#17_S_pneumoniae_Spanish_23F.dna,18
6755_4#18_S_pneumoniae_Spanish_23F.dna,27
6755_4#19_S_pneumoniae_Spanish_23F.dna,20
6755_4#1_S_pneumoniae_Spanish_23F.dna,23
6755_4#20_S_pneumoniae_Spanish_23F.dna,29
6755_4#21_S_pneumoniae_Spanish_23F.dna,20
6755_4#22_S_pneumoniae_Spanish_23F.dna,13
6755_4#23_S_pneumoniae_Spanish_23F.dna,13
6755_4#24_S_pneumoniae_Spanish_23F.dna,8
6755_4#2_S_pneumoniae_Spanish_23F.dna,29
6755_4#3_S_pneumoniae_Spanish_23F.dna,32
6755_4#4_S_pneumoniae_Spanish_23F.dna,13
6755_4#5_S_pneumoniae_Spanish_23F.dna,26
6755_4#6_S_pneumoniae_Spanish_23F.dna,18
6755_4#7_S_pneumoniae_Spanish_23F.dna,28
6755_4#8_S_pneumoniae_Spanish_23F.dna,13
6755_4#9_S_pneumoniae_Spanish_23F.dna,6
6755_5#10_S_pneumoniae_Spanish_23F.dna,10
6755_5#11_S_pneumoniae_Spanish_23F.dna,23
6755_5#12_S_pneumoniae_Spanish_23F.dna,12
6755_5#13_S_pneumoniae_Spanish_23F.dna,4
6755_5#14_S_pneumoniae_Spanish_23F.dna,27
6755_5#15_S_pneumoniae_Spanish_23F.dna,12
6755_5#16_S_pneumoniae_Spanish_23F.dna,2
6755_5#17_S_pneumoniae_Spanish_23F.dna,14
6755_5#18_S_pneumoniae_Spanish_23F.dna,17
6755_5#19_S_pneumoniae_Spanish_23F.dna,3
6755_5#1_S_pneumoniae_Spanish_23F.dna,1
6755_5#20_S_pneumoniae_Spanish_23F.dna,7
6755_5#21_S_pneumoniae_Spanish_23F.dna,8
6755_5#22_S_pneumoniae_Spanish_23F.dna,29
6755_5#23_S_pneumoniae_Spanish_23F.dna,11
6755_5#24_S_pneumoniae_Spanish_23F.dna,8
6755_5#2_S_pneumoniae_Spanish_23F.dna,28
6755_5#3_S_pneumoniae_Spanish_23F.dna,25
6755_5#4_S_pneumoniae_Spanish_23F.dna,18
6755_5#5_S_pneumoniae_Spanish_23F.dna,25
6755_5#6_S_pneumoniae_Spanish_23F.dna,29
6755_5#7_S_pneumoniae_Spanish_23F.dna,9
6755_5#8_S_pneumoniae_Spanish_23F.dna,29
6755_5#9_S_pneumoniae_Spanish_23F.dna,14
6755_6#10_S_pneumoniae_Spanish_23F.dna,10
6755_6#11_S_pneumoniae_Spanish_23F.dna,23
6755_6#12_S_pneumoniae_Spanish_23F.dna,29
6755_6#13_S_pneumoniae_Spanish_23F.dna,1
6755_6#14_S_pneumoniae_Spanish_23F.dna,8
6755_6#15_S_pneumoniae_Spanish_23F.dna,20
6755_6#16_S_pneumoniae_Spanish_23F.dna,24
6755_6#17_S_pneumoniae_Spanish_23F.dna,29
6755_6#18_S_pneumoniae_Spanish_23F.dna,29
6755_6#19_S_pneumoniae_Spanish_23F.dna,13
6755_6#1_S_pneumoniae_Spanish_23F.dna,27
6755_6#20_S_pneumoniae_Spanish_23F.dna,9
6755_6#21_S_pneumoniae_Spanish_23F.dna,13
6755_6#22_S_pneumoniae_Spanish_23F.dna,30
6755_6#23_S_pneumoniae_Spanish_23F.dna,29
6755_6#2_S_pneumoniae_Spanish_23F.dna,20
6755_6#3_S_pneumoniae_Spanish_23F.dna,27
6755_6#4_S_pneumoniae_Spanish_23F.dna,12
6755_6#5_S_pneumoniae_Spanish_23F.dna,20
6755_6#6_S_pneumoniae_Spanish_23F.dna,29
6755_6#7_S_pneumoniae_Spanish_23F.dna,17
6755_6#8_S_pneumoniae_Spanish_23F.dna,19
